date,open,high,low,close,Adj Close,volume
05-01-2017,530.47168,534.879883,529.357239,533.641602,518.418091,4030815
04-01-2017,541.318848,541.368347,527.153137,528.564758,513.486206,4796129
03-01-2017,539.808167,543.349609,535.474243,539.585266,524.192261,2969384
02-01-2017,536.910645,539.882446,531.14032,537.455444,522.123169,3275674
30-12-2016,527.400757,537.405945,526.558777,536.118164,520.824097,7251073
29-12-2016,520.070251,529.381958,519.822571,527.722717,512.668152,4048426
28-12-2016,528.936218,529.753479,518.63385,519.921692,505.089691,4447617
27-12-2016,519.005371,528.539978,518.584351,527.351257,512.307312,8049872
26-12-2016,522.224854,527.995117,517.420349,518.807251,504.00708,7070994
23-12-2016,521.060852,529.456299,521.060852,523.685974,508.746552,4737311
22-12-2016,524.032715,526.335876,520.540771,521.729553,506.845917,13334038
21-12-2016,525.072815,528.639038,523.636475,526.633057,511.609619,9399779
20-12-2016,522.398193,525.518616,521.630493,523.983154,509.035217,5394088
19-12-2016,522.546753,528.465698,522.224854,526.286316,511.272736,6926943
16-12-2016,521.060852,526.013916,521.060852,523.611694,508.674438,6895825
15-12-2016,521.258972,528.787598,519.401611,521.531433,506.653534,8921708
14-12-2016,515.018127,527.227417,514.225647,524.775635,509.805176,11140265
13-12-2016,509.173553,515.612488,508.950653,515.018127,500.325989,4783826
12-12-2016,505.458771,515.959229,505.458771,508.777313,494.263214,4164504
09-12-2016,506.201721,511.080475,505.35968,509.644073,495.105225,3802370
08-12-2016,497.806305,506.102661,497.459595,505.23587,490.822754,4038380
07-12-2016,497.286224,499.069336,493.497131,494.884003,480.766235,2275593
06-12-2016,493.323792,498.549255,492.630371,497.880585,483.677307,3104218
05-12-2016,492.828491,495.156403,488.618378,492.258881,478.216003,1840098
02-12-2016,493.274261,497.781525,491.2435,492.704651,478.649048,5760178
01-12-2016,495.304993,502.734589,492.828491,494.190552,480.092529,5827748
30-11-2016,495.280243,495.280243,488.692688,490.376709,476.387512,12735595
29-11-2016,489.856659,497.434814,489.386108,494.165802,480.068512,4562055
28-11-2016,491.83786,495.602173,487.429657,488.692688,474.751587,3836345
25-11-2016,490.351959,493.274261,487.553467,492.18457,478.143829,4824964
24-11-2016,498.053955,498.053955,486.488586,489.039398,475.088348,8728712
23-11-2016,497.781525,500.505707,495.082123,499.762756,485.505798,6049298
22-11-2016,494.165802,499.168396,491.98645,496.023193,481.872894,8143790
21-11-2016,489.138458,492.110291,486.983887,491.09491,477.085205,6106766
18-11-2016,487.875427,491.68927,486.389526,489.113678,475.160492,8382568
17-11-2016,488.370728,494.388702,482.625183,484.284454,470.469086,5827994
16-11-2016,492.828491,493.720032,485.745605,488.643158,474.70343,7638174
15-11-2016,493.571442,495.304993,485.176025,488.073547,474.150055,6685965
11-11-2016,494.240112,503.972839,492.878021,496.171783,482.017273,6818812
10-11-2016,504.51767,509.644073,498.772125,500.456177,486.179474,4506126
09-11-2016,470.539764,499.762756,460.633667,497.583405,483.388611,9986923
08-11-2016,498.128235,498.128235,494.462982,497.038574,482.859314,6198899
07-11-2016,502.239258,503.502289,494.834473,495.874603,481.728577,4387036
04-11-2016,505.33493,508.628723,495.304993,498.053955,483.845764,5323812
03-11-2016,507.118042,512.516846,505.508301,507.167572,492.699402,3374427
02-11-2016,515.612488,516.528809,505.706421,507.068512,492.603149,3248957
01-11-2016,520.714172,523.017334,518.782471,520.565552,505.715179,4718327
28-10-2016,520.070251,524.032715,516.99939,522.522034,507.615845,3751056
27-10-2016,520.615112,522.001953,516.80127,519.426331,504.608429,5926800
26-10-2016,523.066833,524.750916,521.110413,522.076233,507.18277,5051543
25-10-2016,527.499817,527.623657,522.150513,525.444336,510.454773,3534611
24-10-2016,529.976379,531.957581,525.345276,526.657837,511.633606,4851755
21-10-2016,543.349609,543.349609,524.230835,527.103577,512.06665,20125461
20-10-2016,541.838928,543.84491,536.935364,538.668945,523.302124,4672920
19-10-2016,537.133484,542.210388,535.622803,538.569885,523.205933,7879298
18-10-2016,527.995117,536.291504,526.038696,535.474243,520.198608,5110251
17-10-2016,534.929382,535.325623,524.404175,525.345276,510.358551,4535058
14-10-2016,526.509216,535.920044,525.840576,533.765442,518.538513,7045099
13-10-2016,539.387146,539.411926,521.060852,523.611694,508.674438,10124402
10-10-2016,551.769775,555.732239,541.863647,543.027649,527.536499,5332013
07-10-2016,551.769775,556.252258,548.054993,549.293274,533.623413,7051893
06-10-2016,540.873047,557.83728,540.873047,550.184814,534.489441,9742744
05-10-2016,546.816711,548.054993,537.802185,539.585266,524.192261,4979551
04-10-2016,541.393127,548.946533,540.873047,543.027649,527.536499,6051915
03-10-2016,538.396545,548.773193,533.072021,540.229187,524.817932,8364763
30-09-2016,528.985718,542.136108,528.143738,536.762024,521.449524,5168744
29-09-2016,542.359009,550.160034,528.688538,531.18988,516.036377,9811623
28-09-2016,548.748413,548.797974,538.049805,540.204407,524.793823,11454533
27-09-2016,553.255676,557.68866,548.104492,550.036194,534.345032,8941345
26-09-2016,546.519531,559.471741,544.959351,548.401672,532.757141,17635483
23-09-2016,539.387146,549.516113,539.387146,546.222351,530.640015,14346160
22-09-2016,536.415344,542.755249,534.434082,539.362366,523.975708,8658390
21-09-2016,531.957581,537.356384,529.481079,531.09082,515.940186,5050374
20-09-2016,536.910645,537.282104,529.505798,532.056641,516.878418,5321678
19-09-2016,531.23938,538.891846,530.47168,536.118164,520.824097,7696922
16-09-2016,528.490417,541.789368,524.577515,532.725281,517.528015,18148264
15-09-2016,518.584351,530.075439,518.584351,527.499817,512.451599,14477715
14-09-2016,519.079651,524.528015,515.562988,517.46991,502.707855,8586131
12-09-2016,510.362274,523.042114,509.743134,518.33667,503.549866,15545572
09-09-2016,512.640686,520.020752,510.164154,517.37085,502.611572,7047053
08-09-2016,506.721771,513.111206,505.31015,511.848175,497.24646,5633288
07-09-2016,506.201721,508.703003,501.768738,504.04715,489.667969,5966010
06-09-2016,505.16156,507.687622,502.734589,505.16156,490.75061,5312062
02-09-2016,510.708984,511.427185,496.444214,501.917328,487.598907,12979505
01-09-2016,521.556152,531.33844,508.034332,509.767914,495.225494,19669605
31-08-2016,527.450317,531.957581,518.584351,525.023315,510.045776,10750870
30-08-2016,526.013916,529.233398,521.556152,528.193237,513.125305,8385786
29-08-2016,508.802063,524.899475,508.232452,523.760254,508.818695,7473162
26-08-2016,504.170959,510.560394,502.536469,509.124023,494.600037,4448703
25-08-2016,505.805481,509.668854,499.762756,501.595367,487.286163,6904382
24-08-2016,501.100067,506.176941,500.753357,505.458771,491.039337,4024092
23-08-2016,501.248657,502.734589,497.781525,500.480927,486.203491,3378378
22-08-2016,501.248657,505.0625,498.871185,501.174377,486.877136,3084774
19-08-2016,504.22049,506.201721,498.821655,502.685059,488.344727,3774054
18-08-2016,503.229889,507.018982,503.229889,504.24527,489.860474,3576481
17-08-2016,507.241852,509.569794,498.871185,501.892548,487.57489,7147050
16-08-2016,513.259827,517.49469,502.982239,507.638092,493.156494,6169134
12-08-2016,503.725189,516.553589,503.725189,513.036926,498.401306,7552641
11-08-2016,496.270844,506.622711,495.106873,502.288818,487.959808,6539201
10-08-2016,510.783295,512.417786,496.295624,497.112854,482.931458,6217306
09-08-2016,508.678253,512.393005,505.706421,510.510864,495.947296,6133687
08-08-2016,505.16156,512.145386,504.54245,509.792664,495.249603,6256252
05-08-2016,494.314392,504.71579,493.843842,503.353699,488.994324,5588302
04-08-2016,494.809692,495.304993,487.082947,491.83786,477.807007,4701579
03-08-2016,502.437408,502.437408,491.09491,492.308411,478.264099,5479056
02-08-2016,499.267456,505.21109,498.425415,501.644897,487.33429,3558227
01-08-2016,504.22049,505.35968,497.806305,500.010406,485.746399,3681961
29-07-2016,507.192322,507.638092,501.248657,502.685059,488.344727,4444057
28-07-2016,502.709808,510.411804,501.768738,508.356293,493.854218,7204399
27-07-2016,506.721771,508.182922,499.737976,501.793488,487.478607,5090697
26-07-2016,506.697021,512.541626,502.833649,507.217102,492.747528,4853316
25-07-2016,502.239258,507.068512,498.945496,506.573181,492.121918,3803482
22-07-2016,498.276825,504.121429,497.831055,502.660278,488.320679,3184126
21-07-2016,507.192322,507.687622,497.781525,498.450195,484.230682,3097170
20-07-2016,505.18634,509.322144,503.502289,506.697021,492.24231,5660441
19-07-2016,498.276825,506.672241,492.977081,504.121429,489.740143,7683649
18-07-2016,509.173553,514.498047,496.171783,498.400665,484.182587,14817306
15-07-2016,499.762756,505.706421,497.038574,501.347717,487.045563,6457762
14-07-2016,499.316986,502.288818,494.438232,497.731995,483.532959,4964987
13-07-2016,497.880585,503.576599,497.360504,499.638916,485.385498,6883407
12-07-2016,492.952301,497.781525,490.84726,496.989044,482.811218,4507697
11-07-2016,490.84726,492.803711,488.123077,491.59021,477.566437,3815035
08-07-2016,488.866028,489.856659,483.591034,484.606415,470.78186,3295393
07-07-2016,491.59021,495.552643,488.445038,489.311798,475.352966,5551423
05-07-2016,488.420258,496.741394,485.547485,491.88739,477.855133,5242583
04-07-2016,483.170044,492.13504,483.170044,488.717438,474.775574,3601316
01-07-2016,481.807953,483.813934,480.445862,482.154663,468.400024,3050603
30-06-2016,481.436462,484.160645,478.984711,480.024841,466.330963,5887945
29-06-2016,476.483398,479.925781,475.492798,478.9104,465.248322,3472319
28-06-2016,473.709717,476.260529,473.016266,474.403137,460.869659,3509696
27-06-2016,465.834351,474.700317,465.834351,473.338226,459.835083,4228907
24-06-2016,477.9198,477.9198,462.317688,471.257935,457.814148,11530618
23-06-2016,485.374146,486.389526,480.445862,485.621796,471.76825,4540016
22-06-2016,487.875427,488.321198,483.962524,485.646545,471.792297,5901987
21-06-2016,492.38269,492.407471,485.250305,488.915558,474.968048,6430108
20-06-2016,481.510773,491.63974,479.455231,490.451019,476.459686,4965096
17-06-2016,483.912994,484.730255,480.495392,482.872833,469.097717,4861844
16-06-2016,485.894196,487.206757,478.984711,483.566284,469.771393,4325272
15-06-2016,485.398895,488.618378,482.303253,487.677307,473.765167,5136069
14-06-2016,485.869446,488.073547,480.099152,483.541504,469.747314,5041354
13-06-2016,480.396332,487.107697,477.003479,485.943726,472.080994,4713976
10-06-2016,482.427063,487.578247,479.603821,483.764404,469.963837,7530182
09-06-2016,475.492798,483.640564,473.610657,481.015442,467.293365,7219470
08-06-2016,474.502197,474.502197,470.118744,472.570496,459.089264,5600539
07-06-2016,474.130707,475.963348,471.332245,473.041046,459.546387,8747391
06-06-2016,475.988098,476.978729,471.802795,472.917206,459.426117,4002515
03-06-2016,475.492798,476.929199,473.437286,475.319458,461.759857,3988879
02-06-2016,472.768616,474.081177,468.112762,473.635406,460.123779,4732138
01-06-2016,474.477417,478.51416,471.431305,472.322845,458.848633,4173254
31-05-2016,479.950562,481.931763,473.759247,474.427887,460.893677,10768049
30-05-2016,483.615814,486.141876,477.96933,479.801971,466.114471,4445929
27-05-2016,470.069214,483.863464,469.920624,482.773773,469.001465,6184833
26-05-2016,470.539764,471.728485,467.617462,468.979553,455.6008,6548694
25-05-2016,470.465454,471.926605,466.156311,471.134125,457.693878,4264311
24-05-2016,459.667816,467.567932,459.667816,465.809601,452.52124,5668703
23-05-2016,464.274139,465.933411,458.479065,460.633667,447.493011,8475783
20-05-2016,471.530365,472.768616,461.302307,462.713928,449.513885,8558338
19-05-2016,481.287872,481.386932,468.360413,471.134125,457.693878,4215701
18-05-2016,478.4151,481.684113,477.52356,480.718262,467.004608,3797607
17-05-2016,485.522736,486.934357,478.638,480.024841,466.330963,5610730
16-05-2016,483.912994,486.637177,480.990692,483.392914,469.602997,4304563
13-05-2016,489.831879,490.624359,482.922363,484.482574,470.661591,6760184
12-05-2016,483.417694,492.43222,482.947144,491.7388,477.710754,5900836
11-05-2016,481.337402,485.770386,480.445862,483.120514,469.338348,5694872
10-05-2016,486.934357,487.726837,484.408295,486.661926,472.778717,3345090
09-05-2016,482.922363,488.370728,481.832703,486.934357,473.043335,7082682
06-05-2016,481.931763,483.813934,478.95993,479.925781,466.234741,6806351
05-05-2016,485.398895,487.107697,480.891632,483.046204,469.266144,9998709
04-05-2016,482.451843,487.231537,481.931763,484.457825,470.637512,6251608
03-05-2016,489.361328,492.803711,481.807953,483.318634,469.530792,8109395
02-05-2016,484.903595,491.54068,484.408295,488.841278,474.895844,4901531
29-04-2016,492.06076,494.586823,484.829315,486.736237,472.850891,10835868
28-04-2016,502.239258,504.81485,490.822479,493.670502,479.587372,28589468
27-04-2016,504.170959,508.158173,503.229889,504.91391,490.51004,6692966
26-04-2016,502.932709,507.142792,499.019806,503.700409,489.331116,12197088
25-04-2016,517.321289,517.321289,501.397247,503.675659,489.307098,28224196
22-04-2016,514.621887,518.83197,509.817444,514.597107,499.916992,5401895
21-04-2016,515.810608,521.060852,512.640686,515.686829,500.975616,5252190
20-04-2016,529.580139,529.580139,513.036926,513.779907,499.123077,10008978
18-04-2016,527.896057,528.391357,522.744873,527.375977,512.33136,8798824
13-04-2016,521.333252,529.926819,521.333252,528.019897,512.956848,7401784
12-04-2016,515.265808,523.760254,514.151367,518.782471,503.982971,5152580
11-04-2016,513.631287,517.84137,511.650055,515.265808,500.56662,4757307
08-04-2016,513.086426,522.274353,510.758514,513.309326,498.665924,6189521
07-04-2016,512.591125,519.079651,506.251251,513.755127,499.098999,4056197
06-04-2016,511.204285,513.482727,506.498901,512.021545,497.414917,3226244
05-04-2016,510.832825,516.305908,506.300781,508.653473,494.142914,4734755
04-04-2016,515.117188,516.206848,507.836212,512.665466,498.040405,3983929
01-04-2016,514.671448,518.23761,507.687622,512.368286,497.75174,5713883
31-03-2016,515.612488,523.042114,511.501465,517.69281,502.924377,14229585
30-03-2016,516.454529,520.937012,516.454529,518.609131,503.814545,6670193
29-03-2016,507.093262,516.107788,505.31015,513.259827,498.617798,7324579
28-03-2016,510.164154,511.006165,503.056519,505.40921,490.991211,8339413
23-03-2016,518.53479,518.53479,506.399841,509.767914,495.225494,7756138
22-03-2016,513.631287,521.184692,512.962646,519.005371,504.199463,7076381
21-03-2016,509.148773,515.860168,506.573181,513.779907,499.123077,5864774
18-03-2016,504.34433,510.238434,503.081299,508.777313,494.263214,6475294
17-03-2016,508.678253,513.581787,501.248657,503.229889,488.874054,7768425
16-03-2016,505.706421,508.083862,498.004425,506.077881,486.58844,5106094
15-03-2016,507.192322,509.099243,502.784119,505.458771,485.993195,4840112
14-03-2016,504.76532,508.381042,501.719208,505.08728,485.636017,5482662
11-03-2016,502.685059,509.941254,500.555237,502.486938,483.135742,7069736
10-03-2016,516.132568,518.03949,499.762756,501.124847,481.826141,9555978
09-03-2016,505.21109,517.048889,504.51767,515.959229,496.089264,5471034
08-03-2016,499.019806,510.609924,499.019806,508.678253,489.088684,6102409
04-03-2016,502.239258,502.734589,497.038574,498.474945,479.27829,4147803
03-03-2016,500.258057,504.22049,494.066742,501.669678,482.350006,7328829
02-03-2016,491.78833,498.153015,488.989868,496.047974,476.944794,9278900
01-03-2016,477.82074,487.900208,477.795959,486.042786,467.32486,7593145
29-02-2016,471.183655,492.630371,463.110168,478.786591,460.348145,14321426
26-02-2016,472.025665,474.873657,467.716522,470.713104,452.585571,3853247
25-02-2016,472.620026,473.783997,466.007721,467.617462,449.609161,11457637
24-02-2016,468.013702,474.774597,466.577301,471.852325,453.680939,7008431
23-02-2016,477.028259,479.05899,466.948792,470.366394,452.252197,8763783
22-02-2016,467.617462,479.603821,467.617462,476.632019,458.27655,5893738
19-02-2016,465.5867,471.901855,464.274139,467.741272,449.72821,4723683
18-02-2016,476.953949,479.801971,463.605469,465.63623,447.704254,6660867
17-02-2016,463.159698,474.229767,453.897491,471.827545,453.657074,7126582
16-02-2016,471.084595,474.502197,459.147736,460.906067,443.15625,6010968
15-02-2016,454.690002,471.208405,454.690002,468.930023,450.871155,8899342
12-02-2016,462.565338,462.565338,439.880371,449.018738,431.726654,13530925
11-02-2016,476.904419,478.43988,453.451721,457.934235,440.298828,7898492
10-02-2016,471.381775,481.931763,469.871094,476.805359,458.443207,7791663
09-02-2016,471.976135,479.851501,470.539764,474.254547,455.990662,9047009
08-02-2016,480.990692,487.776367,474.477417,476.012878,457.681274,5574046
05-02-2016,484.953125,486.389526,476.186218,480.891632,462.372131,9690760
04-02-2016,489.361328,495.800293,478.31604,481.956543,463.396027,8401043
03-02-2016,489.361328,492.33316,482.922363,486.092316,467.372559,7241614
02-02-2016,510.312744,511.550995,490.599609,495.874603,476.778107,6816943
01-02-2016,515.092468,516.008728,507.960052,510.312744,490.660217,4577528
29-01-2016,504.69104,515.117188,504.22049,512.838806,493.088989,8850257
28-01-2016,495.800293,506.102661,493.868622,503.675659,484.278748,10648939
27-01-2016,499.316986,500.258057,493.794312,494.983063,475.920929,7961346
25-01-2016,500.258057,504.59198,495.304993,497.261444,478.111542,6045446
22-01-2016,492.357941,500.753357,492.357941,497.360504,478.206787,10929538
21-01-2016,503.99762,508.059113,483.764404,487.479187,468.705994,14661212
20-01-2016,512.591125,512.591125,490.351959,497.558655,478.397278,20820207
19-01-2016,509.668854,519.971191,502.288818,516.90033,496.99408,9917315
18-01-2016,532.452881,536.885864,499.316986,503.650879,484.254913,12578025
15-01-2016,529.852539,539.634827,527.796997,531.61084,511.138123,13276112
14-01-2016,526.930237,535.424683,521.580933,525.840576,505.590057,12840397
13-01-2016,521.605713,539.758606,518.683411,533.369202,512.828735,33136776
12-01-2016,522.546753,527.697937,515.662048,517.816589,497.875061,10786810
11-01-2016,503.205109,525.419556,500.753357,520.862732,500.803894,13391084
08-01-2016,505.21109,511.600525,503.576599,508.059113,488.493347,9836038
07-01-2016,505.731171,509.173553,499.292206,501.867798,482.540497,9109980
06-01-2016,499.069336,514.324707,495.503113,511.253815,491.565033,12349673
05-01-2016,495.453583,500.258057,493.819092,497.855835,478.683044,6897687
04-01-2016,497.781525,502.140198,488.717438,492.977081,473.992157,13923887
01-01-2016,500.158997,504.66626,499.366516,502.907928,483.540588,2499742
31-12-2015,496.989044,505.0625,494.859222,502.536469,483.183411,8530230
30-12-2015,502.734589,503.229889,496.295624,497.533875,478.373474,3761966
29-12-2015,500.456177,504.5672,498.846436,502.932709,483.564362,6882748
28-12-2015,495.602173,502.115448,495.304993,500.456177,481.183228,5946856
24-12-2015,497.236694,498.871185,493.472382,495.577423,476.492371,5492714
23-12-2015,491.2435,498.722595,490.351959,497.187164,478.040131,5962332
22-12-2015,491.7388,496.592804,487.380127,489.014618,470.182312,5343834
21-12-2015,489.311798,494.809692,487.553467,491.39209,472.468231,5691109
18-12-2015,497.187164,499.762756,490.351959,491.29303,472.372955,7391445
17-12-2015,485.423676,502.734589,484.408295,500.109467,480.849884,8938805
16-12-2015,483.368164,489.138458,482.179413,484.730255,466.062927,5582919
15-12-2015,474.006897,484.383514,472.347626,483.368164,464.753296,7254239
14-12-2015,469.351013,477.226379,468.558533,473.065796,454.847656,4875238
11-12-2015,471.406525,474.997498,467.023102,472.000916,453.823761,8378766
10-12-2015,456.918854,472.421906,455.680603,470.713104,452.585571,8580298
09-12-2015,463.704529,467.295502,452.13916,453.649841,436.179443,4233993
08-12-2015,469.994904,472.322845,463.654999,466.032471,448.085205,3476092
07-12-2015,478.19223,481.931763,470.415924,471.555115,453.395142,6684321
04-12-2015,481.585052,483.516754,476.186218,478.19223,459.776703,6204259
03-12-2015,482.872833,489.831879,482.476593,484.012054,465.372345,5243282
02-12-2015,478.58847,485.250305,477.72168,484.383514,465.729523,3495228
01-12-2015,477.47403,484.804535,476.111938,478.4151,459.990967,5990904
30-11-2015,484.655945,487.578247,476.632019,479.00946,460.562408,13807708
27-11-2015,489.856659,491.59021,482.476593,484.928375,466.253418,5026593
26-11-2015,480.941162,491.31781,479.579071,489.683289,470.825195,10986386
24-11-2015,472.025665,481.238342,471.059814,479.306641,460.848145,6833048
23-11-2015,470.539764,474.452667,468.657593,472.397156,454.204773,4845525
20-11-2015,462.614868,471.926605,458.429535,468.979553,450.918793,5216916
19-11-2015,455.135773,464.94281,454.318512,462.986359,445.156403,5622547
18-11-2015,459.444916,461.277557,450.702789,451.71817,434.322144,5191514
17-11-2015,464.62085,465.04187,458.751495,459.519226,441.822784,3963426
16-11-2015,458.652435,466.577301,458.033295,462.763458,444.942108,7082429
13-11-2015,453.228851,464.8685,452.956421,462.144348,444.346802,6314390
10-11-2015,474.006897,475.245148,453.847961,457.042694,439.44162,5300897
09-11-2015,462.367218,477.96933,457.389404,476.111938,457.776489,7860126
06-11-2015,465.31427,472.892456,464.54657,471.728485,453.561859,3861457
05-11-2015,470.044434,471.035065,462.119568,463.902679,446.037445,4969178
04-11-2015,479.455231,482.922363,468.657593,471.183655,453.037994,4630314
03-11-2015,477.102539,480.668732,476.111938,479.05899,460.610077,5248878
02-11-2015,470.044434,476.235748,468.162292,475.393738,457.085938,3332972
30-10-2015,466.626831,473.462067,465.63623,469.400543,451.323578,6168572
29-10-2015,463.605469,468.063232,463.085419,466.082001,448.132813,6128894
28-10-2015,464.05127,468.013702,460.584137,464.076019,446.204102,5518950
27-10-2015,464.99234,469.672974,464.29892,465.363831,447.442291,5354228
26-10-2015,476.433868,476.978729,466.230591,466.998322,449.013855,5048242
23-10-2015,477.449249,481.956543,466.156311,473.338226,455.109619,5608802
21-10-2015,473.263916,482.823303,472.025665,473.016266,454.800049,6647651
20-10-2015,477.96933,478.81134,472.025665,473.858307,455.609619,8349406
19-10-2015,466.082001,478.21698,466.082001,477.226379,458.848053,15462946
16-10-2015,448.003387,453.105011,447.607117,453.105011,435.655548,7036458
15-10-2015,449.588348,451.22287,445.824036,447.607117,430.369415,4175871
14-10-2015,443.694214,448.251038,442.777893,447.235657,430.012268,3693193
13-10-2015,438.36969,443.941864,437.304779,442.604553,425.559479,2844021
12-10-2015,439.830841,446.566986,439.830841,441.688232,424.678528,2867019
09-10-2015,442.827423,448.473907,436.611359,439.508881,422.583069,4304812
08-10-2015,453.154541,453.154541,438.96405,440.375671,423.416473,4962576
07-10-2015,443.149384,454.714752,441.316772,452.609711,435.179382,5314258
06-10-2015,443.619934,446.022156,438.7164,444.808655,427.67868,5690429
05-10-2015,427.349152,440.821442,426.878632,439.830841,422.892639,7391110
01-10-2015,432.871796,432.871796,425.26889,428.290222,411.796448,3998154
30-09-2015,421.504547,428.339752,415.313232,427.101501,410.653473,7980264
29-09-2015,411.103149,421.133087,409.171448,416.427673,400.390717,7316374
28-09-2015,415.957153,416.501984,410.459259,413.208191,397.295227,5364769
24-09-2015,420.018646,420.018646,413.455841,414.743652,398.771545,13419022
23-09-2015,417.542114,424.377319,416.056213,421.182617,404.962585,7024609
22-09-2015,435.868408,438.29541,418.285065,419.969116,403.795776,7266556
21-09-2015,435.868408,439.929901,433.911957,434.927338,418.177948,5875902
18-09-2015,435.100677,445.526855,434.456787,443.496094,426.416687,15811655
16-09-2015,431.955505,434.555847,428.537903,432.178375,415.534851,6195548
15-09-2015,426.952911,430.915344,423.782959,429.429443,412.891754,5311765
14-09-2015,426.829102,428.785553,421.950317,427.869232,411.391632,3675418
11-09-2015,431.905975,433.936707,424.080139,426.432831,410.01062,4907973
10-09-2015,426.457611,431.162994,423.733429,429.429443,412.891754,5110836
09-09-2015,426.457611,435.224518,421.256897,432.921326,416.249176,8002727
08-09-2015,414.074982,422.470398,408.676147,420.315826,404.12915,5953563
07-09-2015,415.189423,418.037415,409.963959,412.688141,396.795227,4723281
04-09-2015,420.860657,420.860657,408.676147,414.025452,398.080994,7476274
03-09-2015,423.015228,426.333771,418.235535,422.916168,406.629364,5381078
02-09-2015,421.009247,424.525909,417.343994,420.786377,404.581543,9069565
01-09-2015,422.940948,422.940948,413.629211,415.981903,399.962128,9989485
31-08-2015,432.326965,432.326965,422.891418,423.931549,407.605621,9557173
28-08-2015,433.391876,437.354309,428.983673,432.104095,415.46344,4970452
27-08-2015,429.330383,436.487549,424.50116,430.494354,413.91568,12459363
26-08-2015,419.919586,433.292816,416.056213,422.693298,406.415039,8747967
25-08-2015,416.477203,426.284241,407.735077,420.092926,403.914825,22846211
24-08-2015,435.868408,435.868408,405.159485,410.88028,395.056946,16445872
21-08-2015,450.727539,451.66864,444.288574,449.712189,432.393433,9253312
20-08-2015,475.468048,475.468048,452.584961,453.847961,436.369934,8772229
19-08-2015,467.567932,475.988098,465.31427,472.818146,454.609619,4096871
18-08-2015,473.511597,473.511597,466.676361,467.617462,449.609161,3059898
17-08-2015,478.46463,478.46463,468.583313,470.886475,452.752319,5010702
14-08-2015,465.710541,481.436462,462.763458,478.935181,460.490997,5879215
13-08-2015,469.053833,472.496216,460.336456,462.292938,444.489716,4310570
12-08-2015,477.275909,478.46463,465.859131,467.023102,449.037659,4453623
11-08-2015,480.941162,482.253723,474.502197,478.46463,460.038574,4043875
10-08-2015,487.627777,489.757599,477.72168,479.901031,461.419708,4286823
07-08-2015,484.903595,492.33316,483.987274,487.553467,468.777405,3973000
06-08-2015,490.84726,491.34256,484.160645,484.878845,466.20578,4018758
05-08-2015,489.485168,495.701233,487.429657,489.237518,470.396637,6620219
04-08-2015,496.989044,498.103485,485.398895,489.361328,470.515625,5541169
03-08-2015,495.800293,502.164978,495.007813,496.518494,477.397186,4563212
31-07-2015,495.304993,499.217926,490.351959,496.221313,477.11142,7676708
30-07-2015,495.354523,499.267456,491.49115,495.379303,476.301849,5400115
29-07-2015,500.010406,501.595367,491.39209,493.323792,474.3255,6825961
28-07-2015,499.416046,503.576599,495.354523,500.381866,481.111786,6176196
27-07-2015,507.638092,510.114624,496.171783,497.954895,478.778259,9284709
24-07-2015,519.079651,519.896912,505.755951,507.712402,488.160004,6045493
23-07-2015,521.803833,528.911438,515.711548,517.74231,497.80365,8603702
22-07-2015,497.781525,522.026733,497.583405,520.268372,500.232483,7988304
21-07-2015,509.173553,509.396423,496.667084,499.168396,479.945038,3656619
20-07-2015,509.074493,510.139374,504.170959,507.563812,488.01709,2929764
17-07-2015,507.811462,510.733765,504.22049,506.053131,486.564667,4705056
16-07-2015,501.248657,509.074493,500.827667,507.043732,487.51709,6855254
15-07-2015,495.181183,502.437408,495.082123,500.827667,481.540405,6245436
14-07-2015,499.713226,501.001007,492.927551,494.215332,475.182709,4588659
13-07-2015,496.196564,501.496307,492.902771,498.772125,479.563995,4550503
10-07-2015,490.89679,497.286224,490.475769,496.196564,477.087677,7435026
09-07-2015,493.323792,495.800293,486.959106,489.064148,470.229919,7497465
08-07-2015,493.249481,499.614166,491.16922,493.620972,474.611267,7010484
07-07-2015,500.753357,503.527069,495.304993,496.914734,477.778137,5212640
06-07-2015,493.373322,504.66626,492.927551,503.006989,483.635773,5647711
03-07-2015,500.134216,502.140198,496.815674,498.871185,479.659302,6383048
02-07-2015,499.762756,505.08728,498.821655,500.679077,481.397552,7352247
01-07-2015,495.800293,500.480927,495.800293,498.103485,478.921173,6841396
30-06-2015,490.302429,496.716614,489.361328,495.354523,476.278046,10699811
29-06-2015,489.311798,492.258881,481.436462,490.772949,471.872864,9307965
26-06-2015,495.255463,502.288818,493.026611,495.651703,476.563812,9676173
25-06-2015,488.866028,499.762756,487.875427,497.558655,478.397278,12541312
24-06-2015,492.828491,498.499725,488.692688,490.797729,471.896698,8585283
23-06-2015,491.66452,496.642334,490.84726,492.828491,473.849243,7387458
22-06-2015,493.794312,499.614166,488.618378,491.19397,472.27771,8950414
19-06-2015,486.637177,498.474945,486.637177,493.645721,474.63501,21095589
18-06-2015,461.896667,486.389526,461.871918,484.878845,466.20578,22782770
17-06-2015,448.275787,466.750671,442.802673,461.228027,443.46582,12106356
16-06-2015,445.279205,448.251038,442.406433,447.730957,430.488464,6428372
15-06-2015,443.248444,448.251038,440.821442,446.641296,429.440765,5934228
12-06-2015,435.373108,442.158783,435.001617,440.747162,423.773621,9942471
11-06-2015,448.746338,450.479889,432.723206,434.456787,417.725525,6773174
